Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?
17825_CGN6554_C_Tdur_R8_3of3_External_1x1_l_c,17825,Nikon,1x,1,CGN6554,C,R8,Mid,3of3,External,Tdur_Cyprus,l,c
17826_CGN6554_C_Tdur_R12_1of2_External_1x1_d_c,17826,Nikon,1x,1,CGN6554,C,R12,Top,1of2,External,Tdur_Cyprus,d,c
17827_CGN6554_C_Tdur_R12_1of2_External_1x1_l_c,17827,Nikon,1x,1,CGN6554,C,R12,Top,1of2,External,Tdur_Cyprus,l,c
17828_CGN6554_C_Tdur_R13_1of2_External_1x1_d_c,17828,Nikon,1x,1,CGN6554,C,R13,Top,1of2,External,Tdur_Cyprus,d,c
17829_CGN6554_C_Tdur_R13_1of2_External_1x1_l_c,17829,Nikon,1x,1,CGN6554,C,R13,Top,1of2,External,Tdur_Cyprus,l,c
17830_CGN6554_C_Tdur_R13_2of2_External_1x1_d_c,17830,Nikon,1x,1,CGN6554,C,R13,Top,2of2,External,Tdur_Cyprus,d,c
17831_CGN6554_C_Tdur_R13_2of2_External_1x1_l_c,17831,Nikon,1x,1,CGN6554,C,R13,Top,2of2,External,Tdur_Cyprus,l,c
2515_TRI8005_A_R1_1of3_Tdur_1x1_d_c,2515,Nikon,1x,1,TRI8005,A,R1,Base,1of3,External,Tdur_USSR,d,c
2516_TRI8005_A_R1_1of3_Tdur_1x1_l_c,2516,Nikon,1x,1,TRI8005,A,R1,Base,1of3,External,Tdur_USSR,l,c
2518_TRI8005_A_R1_2of3_Tdur_1x1_d_c,2518,Nikon,1x,1,TRI8005,A,R1,Base,2of3,Internal,Tdur_USSR,d,c
2519_TRI8005_A_R1_2of3_Tdur_1x1_l_c,2519,Nikon,1x,1,TRI8005,A,R1,Base,2of3,Internal,Tdur_USSR,l,c
2521_TRI8005_A_R1_3of3_Tdur_1x1_d_c,2521,Nikon,1x,1,TRI8005,A,R1,Base,3of3,External,Tdur_USSR,d,c
2522_TRI8005_A_R1_3of3_Tdur_1x1_l_c,2522,Nikon,1x,1,TRI8005,A,R1,Base,3of3,External,Tdur_USSR,l,c
2524_TRI8005_A_R9_1of2_Tdur_1x1_d_c,2524,Nikon,1x,1,TRI8005,A,R9,Mid,1of2,External,Tdur_USSR,d,c
2525_TRI8005_A_R9_1of2_Tdur_1x1_l_c,2525,Nikon,1x,1,TRI8005,A,R9,Mid,1of2,External,Tdur_USSR,l,c
2527_TRI8005_A_R9_2of2_Tdur_1x1_d_c,2527,Nikon,1x,1,TRI8005,A,R9,Mid,2of2,External,Tdur_USSR,d,c
2528_TRI8005_A_R9_2of2_Tdur_1x1_l_c,2528,Nikon,1x,1,TRI8005,A,R9,Mid,2of2,External,Tdur_USSR,l,c
2530_TRI8005_A_R10_2of3_Tdur_1x1_d_c,2530,Nikon,1x,1,TRI8005,A,R10,Mid,2of3,Internal,Tdur_USSR,d,c
2531_TRI8005_A_R10_2of3_Tdur_1x1_l_c,2531,Nikon,1x,1,TRI8005,A,R10,Mid,2of3,Internal,Tdur_USSR,l,c
2533_TRI8005_A_R17_2of2_Tdur_1x1_d_c,2533,Nikon,1x,1,TRI8005,A,R17,Top,2of2,External,Tdur_USSR,d,c
2534_TRI8005_A_R17_2of2_Tdur_1x1_l_c,2534,Nikon,1x,1,TRI8005,A,R17,Top,2of2,External,Tdur_USSR,l,c
2536_TRI8005_A_R18_1of2_Tdur_1x1_d_c,2536,Nikon,1x,1,TRI8005,A,R18,Top,1of2,External,Tdur_USSR,d,c
2537_TRI8005_A_R18_1of2_Tdur_1x1_l_c,2537,Nikon,1x,1,TRI8005,A,R18,Top,1of2,External,Tdur_USSR,l,c
2539_TRI8005_A_R18_2of2_Tdur_1x1_d_c,2539,Nikon,1x,1,TRI8005,A,R18,Top,2of2,External,Tdur_USSR,d,c
2540_TRI8005_A_R18_2of2_Tdur_1x1_l_c,2540,Nikon,1x,1,TRI8005,A,R18,Top,2of2,External,Tdur_USSR,l,c
2542_TRI8005_B_R1_1of2_Tdur_1x1_d_c,2542,Nikon,1x,1,TRI8005,B,R1,Base,1of2,External,Tdur_USSR,d,c
2543_TRI8005_B_R1_1of2_Tdur_1x1_l_c,2543,Nikon,1x,1,TRI8005,B,R1,Base,1of2,External,Tdur_USSR,l,c
2545_TRI8005_B_R1_2of2_Tdur_1x1_d_c,2545,Nikon,1x,1,TRI8005,B,R1,Base,2of2,External,Tdur_USSR,d,c
2546_TRI8005_B_R1_2of2_Tdur_1x1_l_c,2546,Nikon,1x,1,TRI8005,B,R1,Base,2of2,External,Tdur_USSR,l,c
2548_TRI8005_B_R2_1of2_Tdur_1x1_d_c,2548,Nikon,1x,1,TRI8005,B,R2,Base,1of2,External,Tdur_USSR,d,c
2549_TRI8005_B_R2_1of2_Tdur_1x1_l_c,2549,Nikon,1x,1,TRI8005,B,R2,Base,1of2,External,Tdur_USSR,l,c
2551_TRI8005_B_R7_1of3_Tdur_1x1_d_c,2551,Nikon,1x,1,TRI8005,B,R7,Mid,1of3,External,Tdur_USSR,d,c
2552_TRI8005_B_R7_1of3_Tdur_1x1_l_c,2552,Nikon,1x,1,TRI8005,B,R7,Mid,1of3,External,Tdur_USSR,l,c
2554_TRI8005_B_R7_2of3_Tdur_1x1_d_c,2554,Nikon,1x,1,TRI8005,B,R7,Mid,2of3,Internal,Tdur_USSR,d,c
2555_TRI8005_B_R7_2of3_Tdur_1x1_l_c,2555,Nikon,1x,1,TRI8005,B,R7,Mid,2of3,Internal,Tdur_USSR,l,c
2557_TRI8005_B_R7_3of3_Tdur_1x1_d_c,2557,Nikon,1x,1,TRI8005,B,R7,Mid,3of3,External,Tdur_USSR,d,c
2558_TRI8005_B_R7_3of3_Tdur_1x1_l_c,2558,Nikon,1x,1,TRI8005,B,R7,Mid,3of3,External,Tdur_USSR,l,c
2560_TRI8005_B_R14_1of2_Tdur_1x1_d_c,2560,Nikon,1x,1,TRI8005,B,R14,Top,1of2,External,Tdur_USSR,d,c
2561_TRI8005_B_R14_1of2_Tdur_1x1_l_c,2561,Nikon,1x,1,TRI8005,B,R14,Top,1of2,External,Tdur_USSR,l,c
2563_TRI8005_B_R14_2of2_Tdur_1x1_d_c,2563,Nikon,1x,1,TRI8005,B,R14,Top,2of2,External,Tdur_USSR,d,c
2564_TRI8005_B_R14_2of2_Tdur_1x1_l_c,2564,Nikon,1x,1,TRI8005,B,R14,Top,2of2,External,Tdur_USSR,l,c
2566_TRI8005_B_R15_1of1_Tdur_1x1_d_c,2566,Nikon,1x,1,TRI8005,B,R15,Top,1of1,Solo,Tdur_USSR,d,c
2567_TRI8005_B_R15_1of1_Tdur_1x1_l_c,2567,Nikon,1x,1,TRI8005,B,R15,Top,1of1,Solo,Tdur_USSR,l,c
2569_TRI8005_C_R1_1of2_Tdur_1x1_d_c,2569,Nikon,1x,1,TRI8005,C,R1,,1of2,External,Tdur_USSR,d,c
2570_TRI8005_C_R1_1of2_Tdur_1x1_l_c,2570,Nikon,1x,1,TRI8005,C,R1,,1of2,External,Tdur_USSR,l,c
2572_TRI8005_C_R1_2of2_Tdur_1x1_d_c,2572,Nikon,1x,1,TRI8005,C,R1,,2of2,External,Tdur_USSR,d,c
2573_TRI8005_C_R1_2of2_Tdur_1x1_l_c,2573,Nikon,1x,1,TRI8005,C,R1,,2of2,External,Tdur_USSR,l,c
2575_TRI8005_C_R2_2of3_Tdur_1x1_d_c,2575,Nikon,1x,1,TRI8005,C,R2,,2of3,Internal,Tdur_USSR,d,c
